"filename", "language", "Python", "XML", "Markdown", "YAML", "JSON", "comment", "blank", "total"
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_160.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_161.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_162.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_163.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_164.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_165.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_166.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_167.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_168.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_169.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_17.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_170.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_171.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_172.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_173.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_174.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_175.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_176.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_177.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_178.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_179.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_18.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_180.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_181.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_182.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_183.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_184.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_185.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_186.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_187.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_188.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_189.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_19.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_190.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_191.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_192.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_193.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_194.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_195.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_196.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_197.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_198.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_199.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_2.yml", "YAML", 0, 0, 0, 4, 0, 0, 2, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_20.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_200.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_201.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_202.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_203.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_204.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_205.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_206.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_207.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_208.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_209.yml", "YAML", 0, 0, 0, 3, 0, 0, 0, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_21.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_210.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_211.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_212.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_213.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_214.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_215.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_216.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_217.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_218.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_219.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_22.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_220.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_221.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_222.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_223.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_224.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_225.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_226.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_227.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_228.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_229.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_23.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_230.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_231.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_232.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_233.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_234.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_235.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_236.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_237.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_238.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_239.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_24.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_240.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_241.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_242.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_243.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_244.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_245.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_246.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_247.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_248.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_249.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_25.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_250.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_251.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_252.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_253.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_254.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_255.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_256.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_257.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_258.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_259.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_26.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_260.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_261.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_262.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_263.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_264.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_265.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_266.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_267.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_268.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_269.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_27.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_270.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_271.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_272.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_273.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_274.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_275.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_276.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_277.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_278.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_279.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_28.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_280.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_281.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_282.yml", "YAML", 0, 0, 0, 7, 0, 0, 2, 9
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_283.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_284.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_285.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_286.yml", "YAML", 0, 0, 0, 7, 0, 0, 1, 8
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_287.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_288.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_289.yml", "YAML", 0, 0, 0, 6, 0, 0, 1, 7
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_29.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_290.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_291.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_292.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_293.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_294.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_295.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_296.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_297.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_298.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_299.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_3.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_30.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_300.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_301.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_302.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_303.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_304.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_305.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_306.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_307.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_308.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_309.yml", "YAML", 0, 0, 0, 9, 0, 0, 1, 10
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_31.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_310.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_311.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_312.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_313.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_314.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_315.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_316.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_317.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_318.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_319.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_32.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_320.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_321.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_322.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_323.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_324.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_325.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_326.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_327.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_328.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_33.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_34.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_35.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_357.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_358.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_36.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_37.yml", "YAML", 0, 0, 0, 4, 0, 0, 1, 5
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_38.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_39.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_4.yml", "YAML", 0, 0, 0, 5, 0, 0, 1, 6
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_40.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_41.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_42.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_43.yml", "YAML", 0, 0, 0, 3, 0, 0, 1, 4
"d:\IDEWORK\lvmen\src\licensedcode\data\rules\other-permissive_44.yml", "YAML", 0, 0, 0, 2, 0, 0, 1, 3
